ticker,date,open,high,low,close,volume,adj_close
NFLX,2021-09-30,608.0499877929688,619.0,608.0499877929688,610.3400268554688,6612600,610.3400268554688
NFLX,2021-10-01,604.239990234375,614.989990234375,597.510009765625,613.1500244140625,4090800,613.1500244140625
NFLX,2021-10-04,613.3900146484375,626.1300048828125,594.6799926757812,603.3499755859375,4995900,603.3499755859375
NFLX,2021-10-05,606.9400024414062,640.3900146484375,606.8900146484375,634.8099975585938,9534300,634.8099975585938
NFLX,2021-10-06,628.1799926757812,639.8699951171875,626.3599853515625,639.0999755859375,4580400,639.0999755859375
NFLX,2021-10-07,642.22998046875,646.8400268554688,630.4500122070312,631.8499755859375,3556900,631.8499755859375
NFLX,2021-10-08,634.1699829101562,643.7999877929688,630.8599853515625,632.6599731445312,3272100,632.6599731445312
NFLX,2021-10-11,633.2000122070312,639.4199829101562,626.780029296875,627.0399780273438,2862500,627.0399780273438
NFLX,2021-10-12,633.02001953125,637.6599731445312,621.989990234375,624.9400024414062,3227300,624.9400024414062
NFLX,2021-10-13,632.1799926757812,632.1799926757812,622.0999755859375,629.760009765625,2420300,629.760009765625
NFLX,2021-10-14,632.22998046875,636.8800048828125,626.7899780273438,633.7999877929688,2671700,633.7999877929688
NFLX,2021-10-15,638.0,639.4199829101562,625.1599731445312,628.2899780273438,4116900,628.2899780273438
NFLX,2021-10-18,632.0999755859375,638.4099731445312,620.5900268554688,637.969970703125,4669100,637.969970703125
NFLX,2021-10-19,636.969970703125,641.0,632.2999877929688,639.0,7633100,639.0
NFLX,2021-10-20,625.5700073242188,637.4000244140625,617.1500244140625,625.1400146484375,10622000,625.1400146484375
NFLX,2021-10-21,628.8900146484375,654.010009765625,628.6500244140625,653.1599731445312,8437100,653.1599731445312
NFLX,2021-10-22,651.8099975585938,665.4600219726562,651.8099975585938,664.780029296875,6186000,664.780029296875
NFLX,2021-10-25,663.739990234375,675.8800048828125,657.0700073242188,671.6599731445312,3833500,671.6599731445312
NFLX,2021-10-26,673.760009765625,676.489990234375,662.77001953125,668.52001953125,2904800,668.52001953125
NFLX,2021-10-27,669.0,671.4099731445312,661.8499755859375,662.9199829101562,2276900,662.9199829101562
NFLX,2021-10-28,670.9500122070312,676.7999877929688,668.030029296875,674.0499877929688,2859400,674.0499877929688
NFLX,2021-10-29,673.0599975585938,690.969970703125,671.239990234375,690.3099975585938,3825300,690.3099975585938
NFLX,2021-11-01,689.0599975585938,689.969970703125,676.5399780273438,681.1699829101562,3110900,681.1699829101562
NFLX,2021-11-02,683.1099853515625,687.6799926757812,673.8200073242188,677.719970703125,3888600,677.719970703125
NFLX,2021-11-03,677.27001953125,689.3900146484375,677.27001953125,688.2899780273438,2334900,688.2899780273438
NFLX,2021-11-04,685.8900146484375,685.9400024414062,665.5,668.4000244140625,4865000,668.4000244140625
NFLX,2021-11-05,663.969970703125,665.6400146484375,645.010009765625,645.719970703125,5283500,645.719970703125
NFLX,2021-11-08,650.2899780273438,656.0,643.7899780273438,651.4500122070312,2887500,651.4500122070312
NFLX,2021-11-09,653.7000122070312,660.5,650.52001953125,655.989990234375,2415600,655.989990234375
NFLX,2021-11-10,653.010009765625,660.3300170898438,642.1099853515625,646.9099731445312,2405800,646.9099731445312
NFLX,2021-11-11,650.239990234375,665.8200073242188,649.7100219726562,657.5800170898438,2868300,657.5800170898438
NFLX,2021-11-12,660.010009765625,683.3400268554688,653.8200073242188,682.6099853515625,4198400,682.6099853515625
NFLX,2021-11-15,681.239990234375,685.260009765625,671.489990234375,679.3300170898438,2872200,679.3300170898438
NFLX,2021-11-16,678.27001953125,688.3599853515625,676.9000244140625,687.4000244140625,2077400,687.4000244140625
NFLX,2021-11-17,690.0,700.989990234375,686.0900268554688,691.6900024414062,2732800,691.6900024414062
NFLX,2021-11-18,691.6099853515625,691.739990234375,679.739990234375,682.02001953125,2012900,682.02001953125
NFLX,2021-11-19,692.3499755859375,694.1599731445312,675.0,678.7999877929688,2613700,678.7999877929688
NFLX,2021-11-22,676.02001953125,679.47998046875,656.469970703125,659.2000122070312,2764400,659.2000122070312
NFLX,2021-11-23,658.1799926757812,666.4299926757812,646.0499877929688,654.0599975585938,2320200,654.0599975585938
NFLX,2021-11-24,658.010009765625,661.4400024414062,651.0999755859375,658.2899780273438,1867300,658.2899780273438
NFLX,2021-11-26,675.0,676.4099731445312,660.6699829101562,665.6400146484375,2872500,665.6400146484375
NFLX,2021-11-29,663.2000122070312,667.989990234375,658.2899780273438,663.8400268554688,2529400,663.8400268554688
NFLX,2021-11-30,668.2000122070312,675.3800048828125,640.010009765625,641.9000244140625,5608900,641.9000244140625
NFLX,2021-12-01,649.47998046875,654.52001953125,617.0700073242188,617.77001953125,3882800,617.77001953125
NFLX,2021-12-02,617.0999755859375,625.3599853515625,612.8800048828125,616.469970703125,3331100,616.469970703125
